time,label
8.6875,Gesture
8.71875,Gesture
8.75,Gesture
8.78125,Gesture
8.8125,Gesture
8.84375,Gesture
8.875,Gesture
8.90625,Gesture
8.9375,Gesture
8.96875,Gesture
9.0,Gesture
9.03125,Gesture
9.0625,Gesture
9.09375,Gesture
9.125,Gesture
9.15625,Gesture
9.1875,Gesture
9.21875,Gesture
9.25,Gesture
9.28125,Gesture
9.3125,Gesture
9.34375,Gesture
9.375,Gesture
9.40625,Gesture
9.4375,Gesture
9.46875,Gesture
9.5,Gesture
9.53125,Gesture
9.5625,Gesture
9.59375,Gesture
9.625,Gesture
9.65625,Gesture
9.6875,Gesture
9.71875,Gesture
9.75,Gesture
