start_time,end_time,labelid,label,duration
702.851,704.628,Gesture,molding,1.7770000000000437
705.351,708.277,Gesture,drawing,2.9260000000000446
708.404,708.851,Gesture,indexing,0.44700000000000273
709.34,710.989,Gesture,indexing,1.649000000000001
711.426,712.851,Gesture,indexing,1.4249999999999545
712.947,713.681,Gesture,drawing,0.7340000000000373
715.809,716.436,Gesture,drawing,0.6270000000000664
739.532,740.777,Gesture,indexing,1.2450000000000045
741.34,743.234,Gesture,other,1.8940000000000055
743.617,744.606,Gesture,indexing,0.9890000000000327
776.287,778.543,Gesture,indexing,2.255999999999972
778.575,780.809,Gesture,indexing,2.2339999999999236
783.426,783.883,Gesture,indexing,0.45699999999999363
785.106,786.575,Gesture,indexing,1.469000000000051
786.606,787.064,Gesture,indexing,0.45799999999997
796.479,797.649,Gesture,indexing,1.169999999999959
798.936,801.426,Gesture,representing,2.490000000000009
801.745,803.5,Gesture,indexing,1.7549999999999955
803.723,806.287,Gesture,acting,2.564000000000078
810.809,811.436,Gesture,indexing,0.6270000000000664
811.511,812.468,Gesture,indexing,0.9569999999999936
812.575,814.266,Gesture,acting,1.6909999999999172
814.351,815.404,Gesture,indexing,1.0529999999999973
815.692,816.894,Gesture,acting,1.2019999999999982
817.16,818.223,Gesture,indexing,1.0629999999999882
848.34,849.692,Gesture,indexing,1.3519999999999754
849.819,853.16,Gesture,indexing,3.341000000000008
866.032,870.638,Gesture,other,4.6059999999999945
874.798,878.319,Gesture,indexing,3.520999999999958
878.383,879.362,Gesture,indexing,0.9789999999999281
879.83,881.723,Gesture,drawing,1.8929999999999154
882.404,884.298,Gesture,acting,1.8940000000000055
884.351,884.926,Gesture,drawing,0.5750000000000455
885.66,886.957,Gesture,acting,1.2970000000000255
887.138,887.787,Gesture,acting,0.6490000000000009
887.947,888.872,Gesture,drawing,0.9249999999999545
892.543,893.383,Gesture,indexing,0.8400000000000318
893.468,895.394,Gesture,indexing,1.9260000000000446
895.809,897.128,Gesture,indexing,1.3190000000000737
900.149,901.415,Gesture,indexing,1.2659999999999627
906.947,908.053,Gesture,indexing,1.1059999999999945
908.34,909.5,Gesture,indexing,1.1599999999999682
910.404,911.0,Gesture,indexing,0.5960000000000036
911.064,911.5,Gesture,indexing,0.43600000000003547
918.617,919.883,Gesture,acting,1.2660000000000764
927.426,930.128,Gesture,indexing,2.701999999999998
930.351,930.915,Gesture,acting,0.5639999999999645
931.298,933.266,Gesture,drawing,1.967999999999961
933.479,934.064,Gesture,drawing,0.5849999999999227
935.383,937.34,Gesture,acting,1.9569999999999936
937.468,938.309,Gesture,indexing,0.8410000000000082
939.66,940.862,Gesture,drawing,1.2019999999999982
943.638,944.734,Gesture,other,1.0960000000000036
945.34,947.649,Gesture,indexing,2.308999999999969
947.915,948.766,Gesture,drawing,0.8509999999999991
948.915,949.692,Gesture,indexing,0.7770000000000437
949.84,953.883,Gesture,indexing,4.043000000000006
954.234,955.075,Gesture,emblematic,0.8410000000000082
966.532,968.011,Gesture,indexing,1.4789999999999281
969.787,971.543,Gesture,acting,1.7559999999999718
971.66,972.245,Gesture,indexing,0.5850000000000364
972.245,973.457,Gesture,emblematic,1.211999999999989
974.106,975.0,Gesture,representing,0.8940000000000055
975.904,977.011,Gesture,indexing,1.106999999999971
978.489,980.436,Gesture,drawing,1.9470000000000027
982.447,985.117,Gesture,drawing,2.669999999999959
986.106,987.489,Gesture,drawing,1.3830000000000382
989.745,990.702,Gesture,indexing,0.9569999999999936
991.138,991.777,Gesture,indexing,0.63900000000001
992.33,993.479,Gesture,indexing,1.149000000000001
993.798,994.936,Gesture,indexing,1.1380000000000337
998.394,999.755,Gesture,acting,1.36099999999999
1002.457,1003.617,Gesture,drawing,1.1599999999999682
1004.064,1004.468,Gesture,indexing,0.40399999999999636
1006.564,1011.723,Gesture,indexing,5.158999999999992
1014.043,1014.968,Gesture,beat,0.9249999999999545
1036.894,1037.787,Gesture,indexing,0.8930000000000291
1039.926,1040.692,Gesture,drawing,0.7660000000000764
1040.766,1041.713,Gesture,indexing,0.946999999999889
1042.404,1044.181,Gesture,acting,1.7770000000000437
1080.468,1083.341,Gesture,acting,2.87299999999982
1091.585,1092.106,Gesture,indexing,0.5209999999999582
1092.362,1093.213,Gesture,indexing,0.8509999999998854
1093.841,1096.149,Gesture,indexing,2.3079999999999927
1097.575,1098.628,Gesture,beat,1.0529999999998836
1099.511,1100.979,Gesture,acting,1.4680000000000746
1101.213,1102.319,Gesture,drawing,1.1059999999999945
1103.926,1104.489,Gesture,drawing,0.5630000000001019
1105.404,1106.67,Gesture,molding,1.2660000000000764
1106.766,1107.404,Gesture,drawing,0.63799999999992
1120.245,1120.809,Gesture,acting,0.5640000000000782
1121.085,1123.053,Gesture,drawing,1.9680000000000746
1128.798,1129.511,Gesture,indexing,0.7129999999999654
1129.596,1130.755,Gesture,beat,1.1590000000001055
1132.575,1133.851,Gesture,indexing,1.2760000000000673
1134.138,1139.309,Gesture,beat,5.171000000000049
1140.883,1141.926,Gesture,indexing,1.0429999999998927
1142.096,1143.511,Gesture,acting,1.4149999999999636
1143.649,1144.043,Gesture,drawing,0.39400000000000546
1144.702,1147.553,Gesture,acting,2.8510000000001128
1147.755,1148.511,Gesture,indexing,0.7559999999998581
1148.511,1149.17,Gesture,indexing,0.6590000000001055
1157.192,1158.33,Gesture,beat,1.13799999999992
1224.649,1225.649,Gesture,acting,1.0
1226.277,1227.021,Gesture,beat,0.7439999999999145
1237.755,1239.17,Gesture,indexing,1.4149999999999636
1239.213,1241.128,Gesture,other,1.9149999999999636
1241.149,1241.553,Gesture,indexing,0.40400000000022374
1241.585,1241.851,Gesture,indexing,0.2660000000000764
1241.883,1243.479,Gesture,indexing,1.5960000000000036
1248.255,1248.989,Gesture,other,0.7339999999999236
1259.67,1260.979,Gesture,indexing,1.308999999999969
1262.468,1263.213,Gesture,acting,0.7449999999998909
1263.213,1265.66,Gesture,indexing,2.4470000000001164
1265.692,1266.543,Gesture,indexing,0.8509999999998854
1266.575,1267.447,Gesture,acting,0.8719999999998436
1276.532,1277.479,Gesture,other,0.9470000000001164
1277.521,1278.383,Gesture,acting,0.86200000000008
1278.394,1279.458,Gesture,drawing,1.0640000000000782
1280.734,1281.255,Gesture,indexing,0.5210000000001855
1282.723,1283.447,Gesture,indexing,0.7239999999999327
1294.053,1294.766,Gesture,indexing,0.7129999999999654
1294.83,1295.809,Gesture,acting,0.9790000000000418
1300.202,1301.745,Gesture,acting,1.5429999999998927
1301.862,1302.809,Gesture,acting,0.946999999999889
1303.234,1305.341,Gesture,indexing,2.106999999999971
1305.66,1306.521,Gesture,other,0.8609999999998763
1336.447,1339.138,Gesture,drawing,2.691000000000031
1339.213,1341.575,Gesture,drawing,2.36200000000008
1341.66,1341.979,Gesture,indexing,0.31899999999996
1342.064,1343.596,Gesture,drawing,1.5319999999999254
1343.713,1344.841,Gesture,drawing,1.127999999999929
1344.883,1347.521,Gesture,drawing,2.63799999999992
1347.596,1348.277,Gesture,drawing,0.68100000000004
1348.351,1350.383,Gesture,drawing,2.0319999999999254
1350.777,1351.692,Gesture,drawing,0.9149999999999636
1351.894,1353.447,Gesture,drawing,1.5529999999998836
1354.628,1356.702,Gesture,drawing,2.074000000000069
1357.032,1357.926,Gesture,acting,0.8940000000000055
1357.968,1359.319,Gesture,beat,1.3509999999998854
1360.777,1361.383,Gesture,indexing,0.6059999999999945
1394.692,1395.404,Gesture,emblematic,0.7119999999999891
1395.447,1398.638,Gesture,indexing,3.191000000000031
1406.011,1407.383,Gesture,drawing,1.372000000000071
1407.447,1408.543,Gesture,drawing,1.0960000000000036
1408.862,1409.936,Gesture,other,1.0739999999998417
1411.543,1412.989,Gesture,drawing,1.44600000000014
1413.043,1414.404,Gesture,molding,1.3610000000001037
1419.787,1420.553,Gesture,acting,0.7660000000000764
1422.298,1423.33,Gesture,indexing,1.0319999999999254
1427.989,1428.596,Gesture,indexing,0.6069999999999709
1428.819,1429.309,Gesture,indexing,0.4900000000000091
1444.67,1445.351,Gesture,emblematic,0.68100000000004
1445.67,1455.426,Gesture,indexing,9.755999999999858
1455.5,1456.277,Gesture,other,0.7770000000000437
1456.341,1459.989,Gesture,acting,3.6480000000001382
1460.234,1461.032,Gesture,drawing,0.7980000000000018
1463.138,1463.851,Gesture,indexing,0.7130000000001928
1464.309,1465.16,Gesture,indexing,0.8510000000001128
1470.351,1471.415,Gesture,emblematic,1.0639999999998508
618.394,618.617,Gesture,indexing,0.22299999999995634
675.84,678.468,Gesture,molding,2.627999999999929
733.819,739.372,Gesture,molding,5.552999999999997
773.415,774.989,Gesture,other,1.5740000000000691
781.032,782.702,Gesture,acting,1.669999999999959
846.436,847.809,Gesture,molding,1.3729999999999336
901.511,902.447,Gesture,molding,0.9360000000000355
903.947,904.83,Gesture,drawing,0.8830000000000382
911.606,913.021,Gesture,acting,1.4149999999999636
913.064,914.223,Gesture,molding,1.1589999999999918
914.67,915.638,Gesture,acting,0.9680000000000746
915.67,916.777,Gesture,acting,1.1070000000000846
916.957,918.543,Gesture,acting,1.5860000000000127
920.202,921.34,Gesture,acting,1.1380000000000337
922.085,923.192,Gesture,indexing,1.106999999999971
924.67,926.67,Gesture,acting,2.0
1017.351,1020.287,Gesture,indexing,2.9360000000000355
1035.053,1036.426,Gesture,acting,1.37299999999982
1047.383,1055.053,Gesture,beat,7.670000000000073
1055.681,1056.809,Gesture,acting,1.127999999999929
1056.883,1057.766,Gesture,beat,0.8830000000000382
1059.341,1060.309,Gesture,other,0.9680000000000746
1060.33,1060.989,Gesture,other,0.6590000000001055
1076.468,1077.872,Gesture,molding,1.4039999999999964
1078.245,1079.532,Gesture,molding,1.2870000000000346
1096.277,1097.234,Gesture,acting,0.95699999999988
1119.319,1120.181,Gesture,acting,0.86200000000008
1124.181,1126.011,Gesture,beat,1.8299999999999272
1234.085,1235.0,Gesture,acting,0.9149999999999636
1296.862,1298.819,Gesture,indexing,1.95699999999988
1298.958,1299.787,Gesture,molding,0.8289999999999509
1359.415,1360.702,Gesture,acting,1.2870000000000346
1400.319,1404.149,Gesture,acting,3.8299999999999272
1404.521,1405.426,Gesture,molding,0.9049999999999727
1405.468,1405.926,Gesture,other,0.4579999999998563
1410.043,1411.383,Gesture,other,1.3400000000001455
1415.681,1416.532,Gesture,acting,0.8509999999998854
1417.575,1419.713,Gesture,acting,2.13799999999992
1421.064,1422.192,Gesture,molding,1.127999999999929
1423.394,1425.553,Gesture,molding,2.1590000000001055
1425.734,1427.415,Gesture,acting,1.68100000000004
