time,label
9.03125,NoGesture
9.0625,NoGesture
9.09375,NoGesture
9.125,NoGesture
9.15625,NoGesture
9.1875,NoGesture
9.21875,NoGesture
9.25,NoGesture
9.28125,NoGesture
9.3125,NoGesture
9.34375,NoGesture
9.375,NoGesture
9.40625,NoGesture
9.4375,NoGesture
9.46875,NoGesture
9.5,NoGesture
9.53125,NoGesture
9.5625,NoGesture
9.59375,NoGesture
9.625,NoGesture
9.65625,NoGesture
9.6875,NoGesture
9.71875,NoGesture
9.75,NoGesture
9.78125,NoGesture
9.8125,NoGesture
9.84375,NoGesture
9.875,NoGesture
9.90625,NoGesture
9.9375,NoGesture
9.96875,NoGesture
10.0,NoGesture
10.03125,NoGesture
10.0625,NoGesture
10.09375,NoGesture
10.125,NoGesture
10.15625,NoGesture
10.1875,NoGesture
10.21875,NoGesture
10.25,NoGesture
10.28125,NoGesture
10.3125,NoGesture
10.34375,NoGesture
10.375,NoGesture
10.40625,NoGesture
10.4375,NoGesture
10.46875,NoGesture
10.5,NoGesture
10.53125,NoGesture
10.5625,NoGesture
10.59375,NoGesture
10.625,NoGesture
10.65625,NoGesture
10.6875,NoGesture
10.71875,NoGesture
10.75,NoGesture
10.78125,NoGesture
10.8125,NoGesture
10.84375,NoGesture
10.875,NoGesture
10.90625,NoGesture
10.9375,NoGesture
10.96875,NoGesture
11.0,NoGesture
11.03125,NoGesture
11.0625,NoGesture
11.09375,NoGesture
11.125,NoGesture
11.15625,NoGesture
11.1875,NoGesture
11.21875,NoGesture
11.25,NoGesture
11.28125,NoGesture
11.3125,NoGesture
11.34375,NoGesture
11.375,NoGesture
11.40625,NoGesture
11.4375,NoGesture
11.46875,NoGesture
11.5,NoGesture
11.53125,NoGesture
11.5625,NoGesture
11.59375,NoGesture
11.625,NoGesture
11.65625,NoGesture
11.6875,NoGesture
11.71875,NoGesture
11.75,NoGesture
11.78125,NoGesture
11.8125,NoGesture
11.84375,NoGesture
11.875,NoGesture
11.90625,NoGesture
11.9375,NoGesture
11.96875,NoGesture
12.0,NoGesture
12.03125,NoGesture
12.0625,NoGesture
12.09375,NoGesture
12.125,NoGesture
12.15625,NoGesture
12.1875,NoGesture
12.21875,NoGesture
12.25,NoGesture
12.28125,NoGesture
12.3125,NoGesture
12.34375,NoGesture
12.375,NoGesture
12.40625,NoGesture
12.4375,NoGesture
12.46875,NoGesture
12.5,NoGesture
12.53125,NoGesture
12.5625,NoGesture
12.59375,NoGesture
12.625,NoGesture
12.65625,NoGesture
