start_time,end_time,labelid,label,duration
893.52,894.08,147,Gesture,0.5600000000000591
897.76,902.8,148,Gesture,5.039999999999964
903.16,907.64,149,Gesture,4.480000000000018
908.56,909.08,150,Gesture,0.5200000000000955
911.76,913.0,151,Gesture,1.240000000000009
914.0,920.08,152,Gesture,6.080000000000041
920.52,928.16,153,Gesture,7.639999999999986
928.6,929.32,154,Gesture,0.7200000000000273
932.0,932.2,155,Gesture,0.20000000000004547
932.8,933.88,156,Gesture,1.080000000000041
935.88,936.96,157,Gesture,1.080000000000041
938.92,948.24,158,Gesture,9.32000000000005
948.8,951.8,159,Gesture,3.0
952.48,955.96,160,Gesture,3.480000000000018
957.6,968.6,161,Gesture,11.0
969.48,969.8,162,Gesture,0.31999999999993634
970.92,971.88,163,Gesture,0.9600000000000364
972.8,973.2,164,Gesture,0.40000000000009095
975.52,975.76,165,Gesture,0.2400000000000091
976.96,987.56,166,Gesture,10.599999999999909
990.52,990.76,167,Gesture,0.2400000000000091
991.08,996.4,168,Gesture,5.319999999999936
997.04,1001.08,169,Gesture,4.040000000000077
1001.52,1002.0,170,Gesture,0.4800000000000182
1002.92,1004.48,171,Gesture,1.5600000000000591
1006.72,1007.08,172,Gesture,0.36000000000001364
1009.76,1011.08,173,Gesture,1.32000000000005
1011.68,1012.0,174,Gesture,0.32000000000005
1016.52,1017.36,175,Gesture,0.8400000000000318
1017.84,1028.12,176,Gesture,10.279999999999859
1028.52,1031.0,177,Gesture,2.480000000000018
1032.44,1032.68,178,Gesture,0.2400000000000091
1038.12,1038.6,179,Gesture,0.4800000000000182
1040.56,1041.28,180,Gesture,0.7200000000000273
1041.96,1042.52,181,Gesture,0.5599999999999454
1042.88,1043.12,182,Gesture,0.23999999999978172
1050.96,1051.16,183,Gesture,0.20000000000004547
